62 26 4
0 15 30
3 53 2
0 13 30
43 3 8
35 40 8
56 41 1
26 32 1
62 7 1
52 9 5
52 19 10
26 36 1
8 50 7
9 56 2
4 17 2
15 16 147
67 10 5
66 22 3
44 20 3
32 66 9
45 47 3
42 36 5
4 41 4
4 8 12
36 66 2
8 46 4
42 44 21
65 41 10
34 39 10
1 55 4
5 6 13
40 15 7
1 5 43
8 57 2
35 52 17
10 36 2
12 52 15
41 54 1
51 24 2
14 0 29
17 5 8
42 5 4
19 62 5
20 16 68
22 50 7
53 41 1
6 43 132
37 29 3
17 53 7
7 15 13
62 61 23
19 45 3
62 40 8
64 44 80
61 49 64
7 53 3
45 25 6
25 35 3
52 64 8
21 6 16
10 22 2
49 52 14
52 55 22
59 19 1
63 22 1
7 20 3
61 41 14
46 24 1
26 33 1
67 47 5
17 56 3
8 52 59
41 13 4
66 31 1
25 1 2
51 52 20
46 37 4
2 10 4
63 68 13
8 33 31
52 62 5
30 25 8
37 52 16
34 15 1
49 5 2
48 49 5
59 50 1
32 52 43
65 61 190
44 45 5
9 7 1
6 25 32
61 47 6
15 28 37
51 7 11
24 42 3
38 61 1
12 38 9
8 21 1
43 0 85
13 11 14
17 58 10
55 45 1
36 67 11
18 21 4
16 30 6
60 61 99
42 67 2
40 28 5
55 56 10
62 63 55
5 3 31
61 43 5
40 9 2
6 17 49
60 25 5
47 22 2
46 33 2
38 36 6
24 28 4
14 4 3
15 40 3
13 46 4
49 25 2
10 17 6
26 41 1
11 7 7
52 12 15
33 39 69
10 56 1
62 14 2
63 56 1
2 20 1
51 47 1
50 38 2
67 7 6
11 15 3
41 19 2
6 59 29
39 64 2
66 15 3
10 16 1
46 22 6
44 49 19
60 47 11
11 39 5
59 13 2
6 61 10
62 47 9
67 39 15
51 40 3
5 35 17
48 46 1
17 59 5
67 1 2
23 2 2
14 46 1
35 14 3
50 17 15
43 20 2
46 26 1
66 32 8
52 5 30
2 45 4
31 15 8
41 41 280
66 49 14
2 30 1
9 6 7
39 66 11
3 52 31
49 36 2
50 49 1
11 49 1
44 46 12
51 10 1
31 30 1
51 50 77
61 63 24
55 46 1
0 6 67
46 54 1
6 35 65
59 10 1
44 0 15
52 53 175
29 8 3
36 13 2
13 28 4
40 45 10
30 55 4
55 59 8
44 3 7
22 15 45
40 39 7
28 23 4
1 2 44
29 30 4
50 55 15
25 55 5
44 43 14
54 55 5
5 15 12
0 20 1
45 61 2
36 51 1
44 35 17
3 39 1
41 12 4
2 39 19
43 61 13
41 33 14
0 24 10
60 49 178
33 61 1
41 24 3
7 23 1
63 59 1
0 14 24
17 63 1
30 36 2
28 18 3
19 33 1
44 7 15
2 26 1
51 43 4
13 52 13
52 44 13
23 15 12
24 25 7
19 60 5
28 6 3
67 63 4
26 0 4
0 12 44
55 66 2
39 5 185
5 17 6
25 18 5
46 42 12
50 14 1
24 29 2
66 5 11
24 0 6
60 42 7
6 5 16
22 17 17
38 55 3
35 2 1
11 52 7
23 24 1
25 31 5
42 47 25
60 19 14
43 31 2
35 6 40
58 52 7
53 59 5
28 7 1
38 8 2
17 39 5
23 19 3
43 51 17
33 52 39
54 58 6
37 61 2
57 55 8
63 25 2
14 32 5
56 35 1
45 40 8
65 6 8
61 7 3
46 12 1
50 51 90
61 13 1
2 40 5
44 68 11
31 16 10
12 31 1
40 32 26
19 17 15
47 59 1
0 62 18
10 52 32
58 7 3
7 54 7
11 10 1
61 50 1
24 43 1
42 25 7
35 28 2
40 59 2
36 25 4
42 49 17
40 16 1
1 16 1
42 17 2
10 59 2
6 57 19
34 43 4
6 22 12
30 61 1
2 51 1
55 39 1
0 55 7
44 21 3
51 17 11
9 8 2
6 27 3
20 47 1
20 55 3
33 43 12
61 19 7
43 22 1
40 68 4
23 26 4
7 16 3
13 7 5
22 6 10
9 43 4
10 12 6
20 41 2
41 11 1
23 7 1
43 5 14
58 25 2
66 64 8
9 31 5
44 62 59
67 40 7
52 4 33
52 20 7
65 32 1
17 36 1
12 15 10
30 43 4
26 29 2
9 35 8
39 67 2
49 43 7
60 44 41
19 22 18
17 24 22
36 5 4
59 6 5
29 1 8
2 63 2
32 5 14
1 36 1
68 48 1
16 25 2
33 30 8
21 2 2
15 25 22
49 44 37
46 47 8
46 61 1
61 67 2
31 7 1
41 60 6
3 10 4
19 39 1
2 47 13
22 39 1
2 50 2
52 2 28
8 53 5
8 6 49
26 50 1
6 3 10
2 48 3
60 64 123
0 45 7
64 3 1
7 28 1
60 20 14
40 11 1
28 16 9
51 61 1
17 45 27
68 0 15
4 30 2
9 3 6
14 55 1
25 44 2
66 44 16
14 5 3
59 12 3
17 18 20
16 32 2
44 50 8
32 17 2
36 46 5
65 49 30
3 40 6
10 13 16
52 42 13
25 59 8
19 38 1
31 40 1
31 3 2
23 66 1
34 10 15
43 34 25
17 50 13
66 0 30
26 24 4
17 10 7
7 19 1
5 22 3
35 8 11
21 55 4
62 42 10
56 45 1
8 36 3
46 20 1
36 35 5
53 6 6
59 56 2
34 8 23
7 66 9
6 51 122
32 34 42
64 35 3
8 58 7
68 46 4
45 0 6
55 18 6
32 11 2
32 19 1
45 32 5
28 21 7
35 45 1
61 4 1
40 4 11
64 46 12
66 13 8
61 38 1
21 28 8
8 17 20
54 4 1
10 7 4
1 29 14
66 19 8
68 43 2
20 40 2
14 9 2
41 40 31
23 62 1
10 41 3
40 54 4
19 7 5
49 11 2
45 56 1
63 49 24
33 12 9
38 37 12
7 6 40
22 28 3
19 50 4
47 8 2
24 54 1
12 56 2
64 2 11
63 12 1
34 7 10
25 21 5
49 38 2
12 4 47
41 35 13
64 15 1
28 53 1
1 4 45
24 32 1
32 25 5
8 15 12
5 56 5
15 34 2
19 18 14
53 0 2
8 28 1
12 35 13
40 64 16
21 36 1
49 60 61
47 45 3
15 42 1
47 44 16
33 56 1
6 62 25
31 34 1
17 38 3
23 46 3
41 56 1
29 28 10
62 31 1
30 20 2
47 15 2
50 41 1
19 10 2
31 11 4
43 9 4
35 43 6
11 41 1
13 61 2
51 44 1
42 22 1
5 13 25
33 62 1
36 22 1
62 48 4
21 22 8
16 19 19
40 47 8
25 30 14
17 62 1
57 53 29
9 38 3
66 35 6
40 0 36
19 53 1
42 33 1
30 34 7
20 23 4
16 29 9
15 29 21
17 26 13
59 44 1
11 9 1
47 67 3
32 42 7
1 33 2
19 11 1
45 6 52
37 12 2
19 3 1
32 64 4
42 48 19
0 31 2
63 46 6
10 53 1
34 36 7
41 64 24
67 45 7
57 22 2
22 51 6
19 51 2
14 13 6
34 66 5
4 7 14
37 33 43
59 25 5
17 6 80
57 14 1
27 23 45
6 20 16
51 59 3
10 5 15
40 38 3
64 67 2
19 13 3
21 7 3
17 1 6
65 62 14
11 56 1
49 46 17
12 59 3
8 63 1
7 9 1
1 66 18
8 18 4
30 1 5
42 26 2
13 34 2
65 26 1
24 16 7
3 46 2
12 44 1
44 48 9
16 55 1
7 22 2
5 59 5
4 39 11
39 55 1
8 22 1
66 20 6
56 12 4
25 66 6
26 16 11
14 50 1
23 20 6
38 6 13
32 12 9
61 32 2
34 28 1
56 54 3
52 32 21
0 36 4
54 57 4
6 46 65
66 57 4
66 26 2
3 9 2
39 62 2
66 21 1
36 37 23
43 13 9
67 64 9
18 28 8
41 38 10
39 49 1
45 60 4
24 34 1
52 65 3
18 55 6
33 64 1
26 19 4
2 67 7
31 20 3
29 7 3
50 56 41
48 42 7
4 67 1
30 54 1
16 0 2
10 31 3
41 39 82
15 44 3
50 39 6
0 51 6
63 64 25
56 55 6
12 13 10
49 34 1
30 42 1
24 4 1
17 3 1
56 33 1
19 15 19
66 53 1
50 26 1
37 0 13
40 12 2
50 53 5
20 22 48
57 8 5
50 35 7
19 65 3
51 46 6
2 38 3
4 48 1
35 30 4
26 46 1
4 29 4
64 45 10
65 42 1
30 49 1
7 61 1
43 52 54
45 5 4
7 13 9
66 56 6
8 45 10
46 18 2
10 32 4
8 14 18
48 0 24
46 64 3
4 9 2
3 7 52
18 31 5
21 31 4
27 25 5
57 41 2
11 66 3
1 31 6
46 31 1
33 2 8
51 35 8
67 66 8
1 47 1
49 42 10
36 17 1
41 20 1
34 51 1
51 42 1
56 25 1
37 43 6
8 41 10
4 40 7
53 25 5
47 64 10
1 8 27
66 58 1
10 11 16
20 56 3
36 62 8
14 38 5
17 8 31
30 35 8
36 10 4
40 20 4
